name,row,anio,entidad_universitaria,programa_educativo_vigente,total
422 PE que requieren PP-982 - 2019 - CUCSH,982,2019,CUCSH,Licenciatura en Estudios Políticos y de Gobierno,1
422 PE que requieren PP-983 - 2019 - CUCSH,983,2019,CUCSH,Licenciatura en Filosofía,1
422 PE que requieren PP-984 - 2019 - CUCSH,984,2019,CUCSH,Licenciatura en Geografía,1
422 PE que requieren PP-985 - 2019 - CUCSH,985,2019,CUCSH,Licenciatura en Historia,1
422 PE que requieren PP-986 - 2019 - CUCSH,986,2019,CUCSH,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-987 - 2019 - CUCSH,987,2019,CUCSH,Licenciatura en Trabajo Social,1
422 PE que requieren PP-988 - 2019 - CUCSH,988,2019,CUCSH,Licenciatura en Relaciones Internacionales,1
422 PE que requieren PP-989 - 2019 - CUALTOS,989,2019,CUALTOS,Licenciatura en Psicología ,1
422 PE que requieren PP-990 - 2019 - CUALTOS,990,2019,CUALTOS,Licenciatura en Nutrición,1
422 PE que requieren PP-991 - 2019 - CUALTOS,991,2019,CUALTOS,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-992 - 2019 - CUALTOS,992,2019,CUALTOS,Licenciatura en Sistemas Pecuarios,1
422 PE que requieren PP-993 - 2019 - CUALTOS,993,2019,CUALTOS,Licenciatura en Médico Veterinario Zootecnista,1
422 PE que requieren PP-994 - 2019 - CUALTOS,994,2019,CUALTOS,Ingeniería Agroindustrial,1
422 PE que requieren PP-995 - 2019 - CUALTOS,995,2019,CUALTOS,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-996 - 2019 - CUALTOS,996,2019,CUALTOS,Licenciatura en Administración,1
422 PE que requieren PP-997 - 2019 - CUALTOS,997,2019,CUALTOS,Abogado,1
422 PE que requieren PP-998 - 2019 - CUALTOS,998,2019,CUALTOS,Médico Cirujano y Partero,1
422 PE que requieren PP-999 - 2019 - CUCIÉNEGA,999,2019,CUCIÉNEGA,Abogado,1
422 PE que requieren PP-1000 - 2019 - CUCIÉNEGA,1000,2019,CUCIÉNEGA,Ingeniería en Computación,1
422 PE que requieren PP-1001 - 2019 - CUCIÉNEGA,1001,2019,CUCIÉNEGA,Ingeniería Industrial,1
422 PE que requieren PP-1002 - 2019 - CUCIÉNEGA,1002,2019,CUCIÉNEGA,Ingeniería Informática,1
422 PE que requieren PP-1003 - 2019 - CUCIÉNEGA,1003,2019,CUCIÉNEGA,Ingeniería Química,1
422 PE que requieren PP-1004 - 2019 - CUCIÉNEGA,1004,2019,CUCIÉNEGA,Licenciatura en Administración,1
422 PE que requieren PP-1005 - 2019 - CUCIÉNEGA,1005,2019,CUCIÉNEGA,Licenciatura en Agrobiotecnología,1
422 PE que requieren PP-1006 - 2019 - CUCIÉNEGA,1006,2019,CUCIÉNEGA,Licenciatura en Agronegocios,1
422 PE que requieren PP-1007 - 2019 - CUCIÉNEGA,1007,2019,CUCIÉNEGA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1008 - 2019 - CUCIÉNEGA,1008,2019,CUCIÉNEGA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1009 - 2019 - CUCIÉNEGA,1009,2019,CUCIÉNEGA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1010 - 2019 - CUCIÉNEGA,1010,2019,CUCIÉNEGA,Licenciatura en Periodismo,1
422 PE que requieren PP-1011 - 2019 - CUCIÉNEGA,1011,2019,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-1012 - 2019 - CUCIÉNEGA,1012,2019,CUCIÉNEGA,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1013 - 2019 - CUCIÉNEGA,1013,2019,CUCIÉNEGA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1014 - 2019 - CUCOSTA,1014,2019,CUCOSTA,Abogado,1
422 PE que requieren PP-1015 - 2019 - CUCOSTA,1015,2019,CUCOSTA,Licenciatura en Administración,1
422 PE que requieren PP-1016 - 2019 - CUCOSTA,1016,2019,CUCOSTA,Licenciatura en Arquitectura,1
422 PE que requieren PP-1017 - 2019 - CUCOSTA,1017,2019,CUCOSTA,Licenciatura en Biología,1
422 PE que requieren PP-1018 - 2019 - CUCOSTA,1018,2019,CUCOSTA,Licenciatura en Ciencias y Artes Culinarias,1
422 PE que requieren PP-1019 - 2019 - CUCOSTA,1019,2019,CUCOSTA,Licenciatura en Contaduría Publica,1
422 PE que requieren PP-1020 - 2019 - CUCOSTA,1020,2019,CUCOSTA,Licenciatura en Cultura Física y Deportes1,1
422 PE que requieren PP-1021 - 2019 - CUCOSTA,1021,2019,CUCOSTA,Licenciatura en Diseño para  la Comunicación Gráfica,1
422 PE que requieren PP-1022 - 2019 - CUCOSTA,1022,2019,CUCOSTA,Licenciatura en Enfermería,1
422 PE que requieren PP-1023 - 2019 - CUCOSTA,1023,2019,CUCOSTA,Licenciatura en Ingeniería Civil ,1
422 PE que requieren PP-1024 - 2019 - CUCOSTA,1024,2019,CUCOSTA,Licenciatura en Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-1025 - 2019 - CUCOSTA,1025,2019,CUCOSTA,Licenciatura en Ingeniería en Telemática,1
422 PE que requieren PP-1026 - 2019 - CUCOSTA,1026,2019,CUCOSTA,Licenciatura en Ingeniería en Videojuegos,1
422 PE que requieren PP-1027 - 2019 - CUCOSTA,1027,2019,CUCOSTA,Licenciatura en Nutrición ,1
422 PE que requieren PP-1028 - 2019 - CUCOSTA,1028,2019,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-1029 - 2019 - CUCOSTA,1029,2019,CUCOSTA,Licenciatura en Turismo,1
422 PE que requieren PP-1030 - 2019 - CUCOSTA,1030,2019,CUCOSTA,Médico Cirujano y Partero,1
422 PE que requieren PP-1031 - 2019 - CUCOSTASUR,1031,2019,CUCOSTASUR,Abogado,1
422 PE que requieren PP-1032 - 2019 - CUCOSTASUR,1032,2019,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-1033 - 2019 - CUCOSTASUR,1033,2019,CUCOSTASUR,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1034 - 2019 - CUCOSTASUR,1034,2019,CUCOSTASUR,Ingeniería en Recursos Naturales y Agropecuarios,1
422 PE que requieren PP-1035 - 2019 - CUCOSTASUR,1035,2019,CUCOSTASUR,Ingeniería Mecatrónica,1
422 PE que requieren PP-1036 - 2019 - CUCOSTASUR,1036,2019,CUCOSTASUR,Ingeniero Agrónomo,1
422 PE que requieren PP-1037 - 2019 - CUCOSTASUR,1037,2019,CUCOSTASUR,Licenciatura en Administración,1
422 PE que requieren PP-1038 - 2019 - CUCOSTASUR,1038,2019,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-1039 - 2019 - CUCOSTASUR,1039,2019,CUCOSTASUR,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1040 - 2019 - CUCOSTASUR,1040,2019,CUCOSTASUR,Licenciatura en Enfermería,1
422 PE que requieren PP-1041 - 2019 - CUCOSTASUR,1041,2019,CUCOSTASUR,Licenciatura en Nutrición,1
422 PE que requieren PP-1042 - 2019 - CUCOSTASUR,1042,2019,CUCOSTASUR,Licenciatura en Turismo,1
422 PE que requieren PP-1043 - 2019 - CULAGOS,1043,2019,CULAGOS,Abogado,1
422 PE que requieren PP-1044 - 2019 - CULAGOS,1044,2019,CULAGOS,Abogado Semiescolarizado,1
422 PE que requieren PP-1045 - 2019 - CULAGOS,1045,2019,CULAGOS,Ingeniería Bioquímica,1
422 PE que requieren PP-1046 - 2019 - CULAGOS,1046,2019,CULAGOS,Ingeniería en Administración Industrial,1
422 PE que requieren PP-1047 - 2019 - CULAGOS,1047,2019,CULAGOS,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1048 - 2019 - CULAGOS,1048,2019,CULAGOS,Ingeniería Industrial,1
422 PE que requieren PP-1049 - 2019 - CULAGOS,1049,2019,CULAGOS,Ingeniería Mecatrónica,1
422 PE que requieren PP-1050 - 2019 - CULAGOS,1050,2019,CULAGOS,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1051 - 2019 - CULAGOS,1051,2019,CULAGOS,Ingeniería en Videojuegos,1
422 PE que requieren PP-1052 - 2019 - CULAGOS,1052,2019,CULAGOS,Licenciatura en Administración,1
422 PE que requieren PP-1053 - 2019 - CULAGOS,1053,2019,CULAGOS,Licenciatura en Periodismo,1
422 PE que requieren PP-1054 - 2019 - CULAGOS,1054,2019,CULAGOS,Licenciatura en Humanidades,1
422 PE que requieren PP-1055 - 2019 - CULAGOS,1055,2019,CULAGOS,Licenciatura en Psicología,1
422 PE que requieren PP-1056 - 2019 - CULAGOS,1056,2019,CULAGOS,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1057 - 2019 - CUNORTE,1057,2019,CUNORTE,Licenciatura en Turismo,1
422 PE que requieren PP-1058 - 2019 - CUNORTE,1058,2019,CUNORTE,Licenciatura en Agronegocios,1
422 PE que requieren PP-1059 - 2019 - CUNORTE,1059,2019,CUNORTE,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1060 - 2019 - CUNORTE,1060,2019,CUNORTE,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1061 - 2019 - CUNORTE,1061,2019,CUNORTE,Ingeniería en Telemática,1
422 PE que requieren PP-1062 - 2019 - CUNORTE,1062,2019,CUNORTE,Licenciatura en Enfermería,1
422 PE que requieren PP-1063 - 2019 - CUNORTE,1063,2019,CUNORTE,Licenciatura en Nutrición,1
422 PE que requieren PP-1064 - 2019 - CUNORTE,1064,2019,CUNORTE,Licenciatura en Psicología,1
422 PE que requieren PP-1065 - 2019 - CUNORTE,1065,2019,CUNORTE,Abogado,1
422 PE que requieren PP-1066 - 2019 - CUNORTE,1066,2019,CUNORTE,Licenciatura en Antropología,1
422 PE que requieren PP-1067 - 2019 - CUNORTE,1067,2019,CUNORTE,Licenciatura en Administración,1
422 PE que requieren PP-1068 - 2019 - CUNORTE,1068,2019,CUNORTE,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1069 - 2019 - CUSUR,1069,2019,CUSUR,Abogado,1
422 PE que requieren PP-1070 - 2019 - CUSUR,1070,2019,CUSUR,Ingeniería en Telemática,1
422 PE que requieren PP-1071 - 2019 - CUSUR,1071,2019,CUSUR,Licenciatura en Agronegocios,1
422 PE que requieren PP-1072 - 2019 - CUSUR,1072,2019,CUSUR,Licenciatura en Desarrollo Turístico Sustentable,1
422 PE que requieren PP-1073 - 2019 - CUSUR,1073,2019,CUSUR,Licenciatura en Enfermería,1
422 PE que requieren PP-1074 - 2019 - CUSUR,1074,2019,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-1075 - 2019 - CUSUR,1075,2019,CUSUR,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1076 - 2019 - CUSUR,1076,2019,CUSUR,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1077 - 2019 - CUSUR,1077,2019,CUSUR,Licenciatura en Nutrición,1
422 PE que requieren PP-1078 - 2019 - CUSUR,1078,2019,CUSUR,Licenciatura en Periodismo,1
422 PE que requieren PP-1079 - 2019 - CUSUR,1079,2019,CUSUR,Licenciatura en Periodismo,1
422 PE que requieren PP-1080 - 2019 - CUSUR,1080,2019,CUSUR,"Licenciatura en Seguridad Laboral, Protección Civil y Emergencia",1
422 PE que requieren PP-1081 - 2019 - CUSUR,1081,2019,CUSUR,Licenciatura en Trabajo Social,1
422 PE que requieren PP-1082 - 2019 - CUSUR,1082,2019,CUSUR,Médico Cirujano y Partero,1
422 PE que requieren PP-1083 - 2019 - CUTONALÁ,1083,2019,CUTONALÁ,Abogado,1
422 PE que requieren PP-1084 - 2019 - CUTONALÁ,1084,2019,CUTONALÁ,Ingeniería en Ciencias Computacionales,1
422 PE que requieren PP-1085 - 2019 - CUTONALÁ,1085,2019,CUTONALÁ,Ingeniería en Energía,1
422 PE que requieren PP-1086 - 2019 - CUTONALÁ,1086,2019,CUTONALÁ,Ingeniería en Nanotecnología,1
422 PE que requieren PP-1087 - 2019 - CUTONALÁ,1087,2019,CUTONALÁ,Licenciatura en Administración de Negocios,1
422 PE que requieren PP-1088 - 2019 - CUTONALÁ,1088,2019,CUTONALÁ,Licenciatura en Ciencias Forenses,1
422 PE que requieren PP-1089 - 2019 - CUTONALÁ,1089,2019,CUTONALÁ,Licenciatura en Contaduría Publica,1
422 PE que requieren PP-1090 - 2019 - CUTONALÁ,1090,2019,CUTONALÁ,Licenciatura en Nutrición,1
422 PE que requieren PP-1091 - 2019 - CUTONALÁ,1091,2019,CUTONALÁ,Licenciatura en Salud Publica,1
422 PE que requieren PP-1092 - 2019 - CUTONALÁ,1092,2019,CUTONALÁ,Médico Cirujano y Partero,1
422 PE que requieren PP-1093 - 2019 - CUVALLES,1093,2019,CUVALLES,Abogado,1
422 PE que requieren PP-1094 - 2019 - CUVALLES,1094,2019,CUVALLES,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1095 - 2019 - CUVALLES,1095,2019,CUVALLES,Licenciatura en Administración,1
422 PE que requieren PP-1096 - 2019 - CUVALLES,1096,2019,CUVALLES,Licenciatura en Agronegocios,1
422 PE que requieren PP-1097 - 2019 - CUVALLES,1097,2019,CUVALLES,Licenciatura en Ingeniería Mecatrónica,1
422 PE que requieren PP-1098 - 2019 - CUVALLES,1098,2019,CUVALLES,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1099 - 2019 - CUVALLES,1099,2019,CUVALLES,Licenciatura en Turismo,1
422 PE que requieren PP-1100 - 2019 - CUVALLES,1100,2019,CUVALLES,Licenciatura en Ingeniería en Instrumentación y Nanosensores,1
422 PE que requieren PP-1101 - 2019 - SUV,1101,2019,SUV,Licenciatura en Administración de las Organizaciones,1
422 PE que requieren PP-1102 - 2019 - SUV,1102,2019,SUV,Licenciatura en Bibliotecología y Gestión del Conocimiento,1
422 PE que requieren PP-1103 - 2019 - SUV,1103,2019,SUV,Licenciatura en Educación / Licenciatura en Desarrollo Educativo,1
422 PE que requieren PP-1104 - 2019 - SUV,1104,2019,SUV,Licenciatura en Tecnologías e Información,1
422 PE que requieren PP-1105 - 2019 - SUV,1105,2019,SUV,Licenciatura en Periodismo Digital,1
422 PE que requieren PP-1106 - 2018 - CUAAD,1106,2018,CUAAD,Arquitectura,1
422 PE que requieren PP-1107 - 2018 - CUAAD,1107,2018,CUAAD,Diseño de Modas,1
422 PE que requieren PP-1108 - 2018 - CUAAD,1108,2018,CUAAD,Diseño de Interiores y Ambientación,1
422 PE que requieren PP-1109 - 2018 - CUAAD,1109,2018,CUAAD,Diseño Industrial,1
422 PE que requieren PP-1110 - 2018 - CUAAD,1110,2018,CUAAD,Diseño para la Comunicación Gráfica,1
422 PE que requieren PP-1111 - 2018 - CUAAD,1111,2018,CUAAD,Urbanismo y Medio Ambiente,1
422 PE que requieren PP-1112 - 2018 - CUCBA,1112,2018,CUCBA,Ingeniero Agrónomo,1
422 PE que requieren PP-1113 - 2018 - CUCBA,1113,2018,CUCBA,Licenciatura en Biología,1
422 PE que requieren PP-1114 - 2018 - CUCBA,1114,2018,CUCBA,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1115 - 2018 - CUCEA,1115,2018,CUCEA,Licenciatura en Administración,1
422 PE que requieren PP-1116 - 2018 - CUCEA,1116,2018,CUCEA,Licenciatura en Administración Financiera y Sistemas,1
422 PE que requieren PP-1117 - 2018 - CUCEA,1117,2018,CUCEA,Licenciatura en Administración Gubernamental y Políticas Públicas,1
422 PE que requieren PP-1118 - 2018 - CUCEA,1118,2018,CUCEA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1119 - 2018 - CUCEA,1119,2018,CUCEA,Licenciatura en Economía,1
422 PE que requieren PP-1120 - 2018 - CUCEA,1120,2018,CUCEA,Licenciatura en Gestión de Negocios Gastronómicos,1
422 PE que requieren PP-1121 - 2018 - CUCEA,1121,2018,CUCEA,Licenciatura en Gestión y Economía Ambiental,1
422 PE que requieren PP-1122 - 2018 - CUCEA,1122,2018,CUCEA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1123 - 2018 - CUCEA,1123,2018,CUCEA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1124 - 2018 - CUCEA,1124,2018,CUCEA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1125 - 2018 - CUCEA,1125,2018,CUCEA,Licenciatura en Relaciones Públicas y Comunicación,1
422 PE que requieren PP-1126 - 2018 - CUCEA,1126,2018,CUCEA,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1127 - 2018 - CUCEA,1127,2018,CUCEA,Licenciatura en Turismo,1
422 PE que requieren PP-1128 - 2018 - CUCEI,1128,2018,CUCEI,Ingeniería Biomédica,1
422 PE que requieren PP-1129 - 2018 - CUCEI,1129,2018,CUCEI,Ingeniería Civil,1
422 PE que requieren PP-1130 - 2018 - CUCEI,1130,2018,CUCEI,Ingeniería en Computación,1
422 PE que requieren PP-1131 - 2018 - CUCEI,1131,2018,CUCEI,Ingeniería en Comunicaciones y Electrónica,1
422 PE que requieren PP-1132 - 2018 - CUCEI,1132,2018,CUCEI,Ingeniería Industrial,1
422 PE que requieren PP-1133 - 2018 - CUCEI,1133,2018,CUCEI,Ingeniería Informática,1
422 PE que requieren PP-1134 - 2018 - CUCEI,1134,2018,CUCEI,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1135 - 2018 - CUCEI,1135,2018,CUCEI,Ingeniería Química,1
422 PE que requieren PP-1136 - 2018 - CUCEI,1136,2018,CUCEI,Licenciatura  en Ciencia de Materiales,1
422 PE que requieren PP-1137 - 2018 - CUCEI,1137,2018,CUCEI,Licenciatura en Física,1
422 PE que requieren PP-1138 - 2018 - CUCEI,1138,2018,CUCEI,Licenciatura en Ingeniería en Alimentos y Biotecnología,1
422 PE que requieren PP-1139 - 2018 - CUCEI,1139,2018,CUCEI,Licenciatura en Matemáticas,1
422 PE que requieren PP-1140 - 2018 - CUCEI,1140,2018,CUCEI,Licenciatura en Química,1
422 PE que requieren PP-1141 - 2018 - CUCEI,1141,2018,CUCEI,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1142 - 2018 - CUCS,1142,2018,CUCS,Licenciatura en Ciencias Forenses,1
422 PE que requieren PP-1143 - 2018 - CUCS,1143,2018,CUCS,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-1144 - 2018 - CUCS,1144,2018,CUCS,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-1145 - 2018 - CUCS,1145,2018,CUCS,Licenciatura en enfermería,1
422 PE que requieren PP-1146 - 2018 - CUCS,1146,2018,CUCS,Licenciatura en Nutrición,1
422 PE que requieren PP-1147 - 2018 - CUCS,1147,2018,CUCS,Licenciatura en Podología,1
422 PE que requieren PP-1148 - 2018 - CUCS,1148,2018,CUCS,Licenciatura en Psicología,1
422 PE que requieren PP-1149 - 2018 - CUCS,1149,2018,CUCS,Médico Cirujano y Partero,1
422 PE que requieren PP-1150 - 2018 - CUCS,1150,2018,CUCS,"Técnico Superior Universitario en Emergencias, Seguridad Laboral y Rescates",1
422 PE que requieren PP-1151 - 2018 - CUCS,1151,2018,CUCS,Técnico Superior Universitario en Prótesis Dental,1
422 PE que requieren PP-1152 - 2018 - CUCS,1152,2018,CUCS,Técnico Superior Universitario en Radiología E Imagen,1
422 PE que requieren PP-1153 - 2018 - CUCS,1153,2018,CUCS,Técnico Superior Universitario en Terapia Física,1
422 PE que requieren PP-1154 - 2018 - CUCS,1154,2018,CUCS,Técnico Superior Universitario en Terapia Respiratoria,1
422 PE que requieren PP-1155 - 2018 - CUCSH,1155,2018,CUCSH,Antropología,1
422 PE que requieren PP-1156 - 2018 - CUCSH,1156,2018,CUCSH,Comunicación Pública,1
422 PE que requieren PP-1157 - 2018 - CUCSH,1157,2018,CUCSH,Abogado Presencial,1
422 PE que requieren PP-1158 - 2018 - CUCSH,1158,2018,CUCSH,Abogado Semiescolarizado,1
422 PE que requieren PP-1159 - 2018 - CUCSH,1159,2018,CUCSH,Relaciones Internacionales,1
422 PE que requieren PP-1160 - 2018 - CUCSH,1160,2018,CUCSH,Estudios Políticos y de Gobierno,1
422 PE que requieren PP-1161 - 2018 - CUCSH,1161,2018,CUCSH,Filosofía,1
422 PE que requieren PP-1162 - 2018 - CUCSH,1162,2018,CUCSH,Geografía,1
422 PE que requieren PP-1163 - 2018 - CUCSH,1163,2018,CUCSH,Historia,1
422 PE que requieren PP-1164 - 2018 - CUCSH,1164,2018,CUCSH,Letras Hispánicas,1
422 PE que requieren PP-1165 - 2018 - CUCSH,1165,2018,CUCSH,Sociología,1
422 PE que requieren PP-1166 - 2018 - CUCSH,1166,2018,CUCSH,Trabajo Social,1
422 PE que requieren PP-1167 - 2018 - CUCSH,1167,2018,CUCSH,Criminología,1
422 PE que requieren PP-1168 - 2018 - CUCSH,1168,2018,CUCSH,Escritura creativa,1
422 PE que requieren PP-1169 - 2018 - CUALTOS,1169,2018,CUALTOS,Abogado,1
422 PE que requieren PP-1170 - 2018 - CUALTOS,1170,2018,CUALTOS,Ingeniería Agroindustrial,1
422 PE que requieren PP-1171 - 2018 - CUALTOS,1171,2018,CUALTOS,Ingeniería en Computación,1
422 PE que requieren PP-1172 - 2018 - CUALTOS,1172,2018,CUALTOS,Ingeniería en Sistemas Pecuarios,1
422 PE que requieren PP-1173 - 2018 - CUALTOS,1173,2018,CUALTOS,Licenciatura en Administración,1
422 PE que requieren PP-1174 - 2018 - CUALTOS,1174,2018,CUALTOS,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1175 - 2018 - CUALTOS,1175,2018,CUALTOS,Licenciatura en enfermería,1
422 PE que requieren PP-1176 - 2018 - CUALTOS,1176,2018,CUALTOS,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1177 - 2018 - CUALTOS,1177,2018,CUALTOS,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1178 - 2018 - CUALTOS,1178,2018,CUALTOS,Licenciatura en Nutrición,1
422 PE que requieren PP-1179 - 2018 - CUALTOS,1179,2018,CUALTOS,Licenciatura en Psicología,1
422 PE que requieren PP-1180 - 2018 - CUALTOS,1180,2018,CUALTOS,Médico Cirujano y Partero,1
422 PE que requieren PP-1181 - 2018 - CUCIÉNEGA,1181,2018,CUCIÉNEGA,Abogado,1
422 PE que requieren PP-1182 - 2018 - CUCIÉNEGA,1182,2018,CUCIÉNEGA,Ingeniería en Computación,1
422 PE que requieren PP-1183 - 2018 - CUCIÉNEGA,1183,2018,CUCIÉNEGA,Ingeniería Industrial,1
422 PE que requieren PP-1184 - 2018 - CUCIÉNEGA,1184,2018,CUCIÉNEGA,Ingeniería Informática,1
422 PE que requieren PP-1185 - 2018 - CUCIÉNEGA,1185,2018,CUCIÉNEGA,Ingeniería Química,1
422 PE que requieren PP-1186 - 2018 - CUCIÉNEGA,1186,2018,CUCIÉNEGA,Licenciatura en Administración,1
422 PE que requieren PP-1187 - 2018 - CUCIÉNEGA,1187,2018,CUCIÉNEGA,Licenciatura en Agrobiotecnología,1
422 PE que requieren PP-1188 - 2018 - CUCIÉNEGA,1188,2018,CUCIÉNEGA,Licenciatura en Agronegocios,1
422 PE que requieren PP-1189 - 2018 - CUCIÉNEGA,1189,2018,CUCIÉNEGA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1190 - 2018 - CUCIÉNEGA,1190,2018,CUCIÉNEGA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1191 - 2018 - CUCIÉNEGA,1191,2018,CUCIÉNEGA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1192 - 2018 - CUCIÉNEGA,1192,2018,CUCIÉNEGA,Licenciatura en Periodismo,1
422 PE que requieren PP-1193 - 2018 - CUCIÉNEGA,1193,2018,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-1194 - 2018 - CUCIÉNEGA,1194,2018,CUCIÉNEGA,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1195 - 2018 - CUCIÉNEGA,1195,2018,CUCIÉNEGA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1196 - 2018 - CUCOSTA,1196,2018,CUCOSTA,Abogado,1
422 PE que requieren PP-1197 - 2018 - CUCOSTA,1197,2018,CUCOSTA,Ingeniería Civil,1
422 PE que requieren PP-1198 - 2018 - CUCOSTA,1198,2018,CUCOSTA,Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-1199 - 2018 - CUCOSTA,1199,2018,CUCOSTA,Ingeniería en Telemática,1
422 PE que requieren PP-1200 - 2018 - CUCOSTA,1200,2018,CUCOSTA,Licenciatura en Administración,1
422 PE que requieren PP-1201 - 2018 - CUCOSTA,1201,2018,CUCOSTA,Licenciatura en Arquitectura,1
422 PE que requieren PP-1202 - 2018 - CUCOSTA,1202,2018,CUCOSTA,Licenciatura en Biología,1
422 PE que requieren PP-1203 - 2018 - CUCOSTA,1203,2018,CUCOSTA,Licenciatura en Ciencias y Artes Culinarias,1
422 PE que requieren PP-1204 - 2018 - CUCOSTA,1204,2018,CUCOSTA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1205 - 2018 - CUCOSTA,1205,2018,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-1206 - 2018 - CUCOSTA,1206,2018,CUCOSTA,Licenciatura en Turismo,1
422 PE que requieren PP-1207 - 2018 - CUCOSTA,1207,2018,CUCOSTA,Médico Cirujano y Partero,1
422 PE que requieren PP-1208 - 2018 - CUCOSTASUR,1208,2018,CUCOSTASUR,Abogado,1
422 PE que requieren PP-1209 - 2018 - CUCOSTASUR,1209,2018,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-1210 - 2018 - CUCOSTASUR,1210,2018,CUCOSTASUR,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1211 - 2018 - CUCOSTASUR,1211,2018,CUCOSTASUR,Ingeniería en Recursos Naturales y Agropecuarios,1
422 PE que requieren PP-1212 - 2018 - CUCOSTASUR,1212,2018,CUCOSTASUR,Ingeniería en Teleinformática,1
422 PE que requieren PP-1213 - 2018 - CUCOSTASUR,1213,2018,CUCOSTASUR,Ingeniería Mecatrónica,1
422 PE que requieren PP-1214 - 2018 - CUCOSTASUR,1214,2018,CUCOSTASUR,Ingeniero Agrónomo,1
422 PE que requieren PP-1215 - 2018 - CUCOSTASUR,1215,2018,CUCOSTASUR,Licenciatura en Administración,1
422 PE que requieren PP-1216 - 2018 - CUCOSTASUR,1216,2018,CUCOSTASUR,Licenciatura en Administración Financiera y Sistemas,1
422 PE que requieren PP-1217 - 2018 - CUCOSTASUR,1217,2018,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-1218 - 2018 - CUCOSTASUR,1218,2018,CUCOSTASUR,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1219 - 2018 - CUCOSTASUR,1219,2018,CUCOSTASUR,Licenciatura en Enfermería,1
422 PE que requieren PP-1220 - 2018 - CUCOSTASUR,1220,2018,CUCOSTASUR,Licenciatura en Nutrición,1
422 PE que requieren PP-1221 - 2018 - CUCOSTASUR,1221,2018,CUCOSTASUR,Licenciatura en Turismo,1
422 PE que requieren PP-1222 - 2018 - CUCOSTASUR,1222,2018,CUCOSTASUR,Técnico Superior Universitario en Electrónica y Mecánica Automotriz,1
422 PE que requieren PP-1223 - 2018 - CULAGOS,1223,2018,CULAGOS,Abogado,1
422 PE que requieren PP-1224 - 2018 - CULAGOS,1224,2018,CULAGOS,Ingeniería Bioquímica,1
